time,Charging Current (mA),Discharging Current (mA),Pack Voltage (mV),String 1 Voltage(mV),String 2 Voltage(mV),String 3 Voltage(mV),String 4 Voltage(mV),Temp (C),State Of Charge (%)
1623004200000,0,0,0,0,0,0,0,0,0
1623004320000,0,0,0,0,0,0,0,0,0
1623004440000,0,0,0,0,0,0,0,0,0
1623004560000,0,0,0,0,0,0,0,0,0
1623004680000,0,0,0,0,0,0,0,0,0
1623004800000,0,0,0,0,0,0,0,0,0
1623004920000,0,0,0,0,0,0,0,0,0
1623005040000,0,0,0,0,0,0,0,0,0
1623005160000,0,0,0,0,0,0,0,0,0
1623005280000,0,0,0,0,0,0,0,0,0
1623005400000,0,0,0,0,0,0,0,0,0
1623005520000,0,0,0,0,0,0,0,0,0
1623005640000,0,0,0,0,0,0,0,0,0
1623005760000,0,0,0,0,0,0,0,0,0
1623005880000,0,0,0,0,0,0,0,0,0
1623006000000,0,0,0,0,0,0,0,0,0
1623006120000,0,0,0,0,0,0,0,0,0
1623006240000,0,0,0,0,0,0,0,0,0
1623006360000,0,0,0,0,0,0,0,0,0
1623006480000,0,0,0,0,0,0,0,0,0
1623006600000,0,0,0,0,0,0,0,0,0
1623006720000,0,0,0,0,0,0,0,0,0
1623006840000,0,0,0,0,0,0,0,0,0
1623006960000,0,0,0,0,0,0,0,0,0
1623007080000,0,0,0,0,0,0,0,0,0
1623007200000,0,0,0,0,0,0,0,0,0
1623007320000,0,0,0,0,0,0,0,0,0
1623007440000,0,0,0,0,0,0,0,0,0
1623007560000,0,0,0,0,0,0,0,0,0
1623007680000,0,0,0,0,0,0,0,0,0
1623007800000,0,0,0,0,0,0,0,0,0
1623007920000,0,0,0,0,0,0,0,0,0
1623008040000,0,0,0,0,0,0,0,0,0
1623008160000,0,0,0,0,0,0,0,0,0
1623008280000,0,0,0,0,0,0,0,0,0
1623008400000,0,0,0,0,0,0,0,0,0
1623008520000,0,0,0,0,0,0,0,0,0
1623008640000,0,0,0,0,0,0,0,0,0
1623008760000,0,0,0,0,0,0,0,0,0
1623008880000,0,0,0,0,0,0,0,0,0
1623009000000,0,0,0,0,0,0,0,0,0
1623009120000,0,0,0,0,0,0,0,0,0
1623009240000,0,0,0,0,0,0,0,0,0
1623009360000,0,0,0,0,0,0,0,0,0
1623009480000,0,0,0,0,0,0,0,0,0
1623009600000,0,0,0,0,0,0,0,0,0
1623009720000,0,0,0,0,0,0,0,0,0
1623009840000,0,0,0,0,0,0,0,0,0
1623009960000,0,0,0,0,0,0,0,0,0
1623010080000,0,0,0,0,0,0,0,0,0
1623010200000,0,0,0,0,0,0,0,0,0
1623010320000,0,0,0,0,0,0,0,0,0
1623010440000,0,0,0,0,0,0,0,0,0
1623010560000,0,0,0,0,0,0,0,0,0
1623010680000,0,0,0,0,0,0,0,0,0
1623010800000,0,0,0,0,0,0,0,0,0
1623010920000,0,0,0,0,0,0,0,0,0
1623011040000,0,0,0,0,0,0,0,0,0
1623011160000,0,0,0,0,0,0,0,0,0
1623011280000,0,0,0,0,0,0,0,0,0
1623011400000,0,0,0,0,0,0,0,0,0
1623011520000,0,0,0,0,0,0,0,0,0
1623011640000,0,0,0,0,0,0,0,0,0
1623011760000,0,0,0,0,0,0,0,0,0
1623011880000,0,0,0,0,0,0,0,0,0
1623012000000,0,0,0,0,0,0,0,0,0
1623012120000,0,0,0,0,0,0,0,0,0
1623012240000,0,0,0,0,0,0,0,0,0
1623012360000,0,0,0,0,0,0,0,0,0
1623012480000,0,0,0,0,0,0,0,0,0
1623012600000,0,0,0,0,0,0,0,0,0
1623012720000,0,0,0,0,0,0,0,0,0
1623012840000,0,0,0,0,0,0,0,0,0
1623012960000,0,0,0,0,0,0,0,0,0
1623013080000,0,0,0,0,0,0,0,0,0
1623013200000,0,0,0,0,0,0,0,0,0
1623013320000,0,0,0,0,0,0,0,0,0
1623013440000,0,0,0,0,0,0,0,0,0
1623013560000,0,0,0,0,0,0,0,0,0
1623013680000,0,0,0,0,0,0,0,0,0
1623013800000,0,0,0,0,0,0,0,0,0
1623013920000,0,0,0,0,0,0,0,0,0
1623014040000,0,0,0,0,0,0,0,0,0
1623014160000,0,0,0,0,0,0,0,0,0
1623014280000,0,0,0,0,0,0,0,0,0
1623014400000,0,0,0,0,0,0,0,0,0
1623014520000,0,0,0,0,0,0,0,0,0
1623014640000,0,0,0,0,0,0,0,0,0
1623014760000,0,0,0,0,0,0,0,0,0
1623014880000,0,0,0,0,0,0,0,0,0
1623015000000,0,0,0,0,0,0,0,0,0
1623015120000,0,0,0,0,0,0,0,0,0
1623015240000,0,0,0,0,0,0,0,0,0
1623015360000,0,0,0,0,0,0,0,0,0
1623015480000,0,0,0,0,0,0,0,0,0
1623015600000,0,0,0,0,0,0,0,0,0
1623015720000,0,0,0,0,0,0,0,0,0
1623015840000,0,0,0,0,0,0,0,0,0
1623015960000,0,0,0,0,0,0,0,0,0
1623016080000,0,0,0,0,0,0,0,0,0
1623016200000,0,0,0,0,0,0,0,0,0
1623016320000,0,0,0,0,0,0,0,0,0
1623016440000,0,0,0,0,0,0,0,0,0
1623016560000,0,0,0,0,0,0,0,0,0
1623016680000,0,0,0,0,0,0,0,0,0
1623016800000,0,0,0,0,0,0,0,0,0
1623016920000,0,0,0,0,0,0,0,0,0
1623017040000,0,0,0,0,0,0,0,0,0
1623017160000,0,0,0,0,0,0,0,0,0
1623017280000,0,0,0,0,0,0,0,0,0
1623017400000,0,0,0,0,0,0,0,0,0
1623017520000,0,0,0,0,0,0,0,0,0
1623017640000,0,0,0,0,0,0,0,0,0
1623017760000,0,0,0,0,0,0,0,0,0
1623017880000,0,0,0,0,0,0,0,0,0
1623018000000,0,0,0,0,0,0,0,0,0
1623018120000,0,0,0,0,0,0,0,0,0
1623018240000,0,0,0,0,0,0,0,0,0
1623018360000,0,0,0,0,0,0,0,0,0
1623018480000,0,0,0,0,0,0,0,0,0
1623018600000,0,0,0,0,0,0,0,0,0
1623018720000,0,0,0,0,0,0,0,0,0
1623018840000,0,0,0,0,0,0,0,0,0
1623018960000,0,0,0,0,0,0,0,0,0
1623019080000,0,0,0,0,0,0,0,0,0
1623019200000,0,0,0,0,0,0,0,0,0
1623019320000,0,0,0,0,0,0,0,0,0
1623019440000,0,0,0,0,0,0,0,0,0
1623019560000,0,0,0,0,0,0,0,0,0
1623019680000,0,0,0,0,0,0,0,0,0
1623019800000,0,0,0,0,0,0,0,0,0
1623019920000,0,0,0,0,0,0,0,0,0
1623020040000,0,0,0,0,0,0,0,0,0
1623020160000,0,0,0,0,0,0,0,0,0
1623020280000,0,0,0,0,0,0,0,0,0
1623020400000,0,0,0,0,0,0,0,0,0
1623020520000,0,0,0,0,0,0,0,0,0
1623020640000,0,0,0,0,0,0,0,0,0
1623020760000,0,0,0,0,0,0,0,0,0
1623020880000,0,0,0,0,0,0,0,0,0
1623021000000,0,0,0,0,0,0,0,0,0
1623021120000,0,0,0,0,0,0,0,0,0
1623021240000,0,0,0,0,0,0,0,0,0
1623021360000,0,0,0,0,0,0,0,0,0
1623021480000,0,0,0,0,0,0,0,0,0
1623021600000,0,0,0,0,0,0,0,0,0
1623021720000,0,0,0,0,0,0,0,0,0
1623021840000,0,0,0,0,0,0,0,0,0
1623021960000,0,0,0,0,0,0,0,0,0
1623022080000,0,0,0,0,0,0,0,0,0
1623022200000,0,0,0,0,0,0,0,0,0
1623022320000,0,0,0,0,0,0,0,0,0
1623022440000,0,0,0,0,0,0,0,0,0
1623022560000,0,0,0,0,0,0,0,0,0
1623022680000,0,0,0,0,0,0,0,0,0
1623022800000,0,0,0,0,0,0,0,0,0
1623022920000,0,0,0,0,0,0,0,0,0
1623023040000,0,0,0,0,0,0,0,0,0
1623023160000,0,0,0,0,0,0,0,0,0
1623023280000,0,0,0,0,0,0,0,0,0
1623023400000,0,0,0,0,0,0,0,0,0
1623023520000,0,0,0,0,0,0,0,0,0
1623023640000,0,0,0,0,0,0,0,0,0
1623023760000,0,0,0,0,0,0,0,0,0
1623023880000,0,0,0,0,0,0,0,0,0
1623024000000,0,0,0,0,0,0,0,0,0
1623024120000,0,0,0,0,0,0,0,0,0
1623024240000,0,0,0,0,0,0,0,0,0
1623024360000,0,0,0,0,0,0,0,0,0
1623024480000,0,0,0,0,0,0,0,0,0
1623024600000,0,0,0,0,0,0,0,0,0
1623024720000,0,0,0,0,0,0,0,0,0
1623024840000,0,0,0,0,0,0,0,0,0
1623024960000,0,0,0,0,0,0,0,0,0
1623025080000,0,0,0,0,0,0,0,0,0
1623025200000,0,0,0,0,0,0,0,0,0
1623025320000,0,0,0,0,0,0,0,0,0
1623025440000,0,0,0,0,0,0,0,0,0
1623025560000,0,0,0,0,0,0,0,0,0
1623025680000,0,0,0,0,0,0,0,0,0
1623025800000,0,0,0,0,0,0,0,0,0
1623025920000,0,0,0,0,0,0,0,0,0
1623026040000,0,0,0,0,0,0,0,0,0
1623026160000,0,0,0,0,0,0,0,0,0
1623026280000,0,0,0,0,0,0,0,0,0
1623026400000,0,0,0,0,0,0,0,0,0
1623026520000,0,0,0,0,0,0,0,0,0
1623026640000,0,0,0,0,0,0,0,0,0
1623026760000,0,0,0,0,0,0,0,0,0
1623026880000,0,0,0,0,0,0,0,0,0
1623027000000,0,0,0,0,0,0,0,0,0
1623027120000,0,0,0,0,0,0,0,0,0
1623027240000,0,0,0,0,0,0,0,0,0
1623027360000,0,0,0,0,0,0,0,0,0
1623027480000,0,0,0,0,0,0,0,0,0
1623027600000,0,0,0,0,0,0,0,0,0
1623027720000,0,0,0,0,0,0,0,0,0
1623027840000,0,0,0,0,0,0,0,0,0
1623027960000,0,0,0,0,0,0,0,0,0
1623028080000,0,0,0,0,0,0,0,0,0
1623028200000,0,0,0,0,0,0,0,0,0
1623028320000,0,0,0,0,0,0,0,0,0
1623028440000,0,0,0,0,0,0,0,0,0
1623028560000,0,0,0,0,0,0,0,0,0
1623028680000,0,0,0,0,0,0,0,0,0
1623028800000,0,0,0,0,0,0,0,0,0
1623028920000,0,0,0,0,0,0,0,0,0
1623029040000,0,0,0,0,0,0,0,0,0
1623029160000,0,0,0,0,0,0,0,0,0
1623029280000,0,0,0,0,0,0,0,0,0
1623029400000,0,0,0,0,0,0,0,0,0
1623029520000,0,0,0,0,0,0,0,0,0
1623029640000,0,0,0,0,0,0,0,0,0
1623029760000,0,0,0,0,0,0,0,0,0
1623029880000,0,0,0,0,0,0,0,0,0
1623030000000,0,0,0,0,0,0,0,0,0
1623030120000,0,0,0,0,0,0,0,0,0
1623030240000,0,0,0,0,0,0,0,0,0
1623030360000,0,0,0,0,0,0,0,0,0
1623030480000,0,0,0,0,0,0,0,0,0
1623030600000,0,0,0,0,0,0,0,0,0
1623030720000,0,0,0,0,0,0,0,0,0
1623030840000,0,0,0,0,0,0,0,0,0
1623030960000,0,0,0,0,0,0,0,0,0
1623031080000,0,0,0,0,0,0,0,0,0
1623031200000,0,0,0,0,0,0,0,0,0
1623031320000,0,0,0,0,0,0,0,0,0
1623031440000,0,0,0,0,0,0,0,0,0
1623031560000,0,0,0,0,0,0,0,0,0
1623031680000,0,0,0,0,0,0,0,0,0
1623031800000,0,0,0,0,0,0,0,0,0
1623031920000,0,0,0,0,0,0,0,0,0
1623032040000,0,0,0,0,0,0,0,0,0
1623032160000,0,0,0,0,0,0,0,0,0
1623032280000,0,0,0,0,0,0,0,0,0
1623032400000,0,0,0,0,0,0,0,0,0
1623032520000,0,0,0,0,0,0,0,0,0
1623032640000,0,0,0,0,0,0,0,0,0
1623032760000,0,0,0,0,0,0,0,0,0
1623032880000,0,0,0,0,0,0,0,0,0
1623033000000,0,0,0,0,0,0,0,0,0
1623033120000,0,0,0,0,0,0,0,0,0
1623033240000,0,0,0,0,0,0,0,0,0
1623033360000,0,0,0,0,0,0,0,0,0
1623033480000,0,0,0,0,0,0,0,0,0
1623033600000,0,0,0,0,0,0,0,0,0
1623033720000,0,0,0,0,0,0,0,0,0
1623033840000,0,0,0,0,0,0,0,0,0
1623033960000,0,0,0,0,0,0,0,0,0
1623034080000,0,0,0,0,0,0,0,0,0
1623034200000,0,0,0,0,0,0,0,0,0
1623034320000,0,0,0,0,0,0,0,0,0
1623034440000,0,0,0,0,0,0,0,0,0
1623034560000,0,0,0,0,0,0,0,0,0
1623034680000,0,0,0,0,0,0,0,0,0
1623034800000,0,0,0,0,0,0,0,0,0
1623034920000,0,0,0,0,0,0,0,0,0
1623035040000,0,0,0,0,0,0,0,0,0
1623035160000,0,0,0,0,0,0,0,0,0
1623035280000,0,0,0,0,0,0,0,0,0
1623035400000,0,0,0,0,0,0,0,0,0
1623035520000,0,0,0,0,0,0,0,0,0
1623035640000,0,0,0,0,0,0,0,0,0
1623035760000,0,0,0,0,0,0,0,0,0
1623035880000,0,0,0,0,0,0,0,0,0
1623036000000,0,0,0,0,0,0,0,0,0
1623036120000,0,0,0,0,0,0,0,0,0
1623036240000,0,0,0,0,0,0,0,0,0
1623036360000,0,0,0,0,0,0,0,0,0
1623036480000,0,0,0,0,0,0,0,0,0
1623036600000,0,0,0,0,0,0,0,0,0
1623036720000,0,0,0,0,0,0,0,0,0
1623036840000,0,0,0,0,0,0,0,0,0
1623036960000,0,0,0,0,0,0,0,0,0
1623037080000,0,0,0,0,0,0,0,0,0
1623037200000,0,0,0,0,0,0,0,0,0
1623037320000,0,0,0,0,0,0,0,0,0
1623037440000,0,0,0,0,0,0,0,0,0
1623037560000,0,0,0,0,0,0,0,0,0
1623037680000,0,0,0,0,0,0,0,0,0
1623037800000,0,0,0,0,0,0,0,0,0
1623037920000,0,0,0,0,0,0,0,0,0
1623038040000,0,0,0,0,0,0,0,0,0
1623038160000,0,0,0,0,0,0,0,0,0
1623038280000,0,0,0,0,0,0,0,0,0
1623038400000,0,0,0,0,0,0,0,0,0
1623038520000,0,0,0,0,0,0,0,0,0
